7201011006,720101,BUGIS,-1.279746860881124,122.56214106432363,94762
7201011007,720101,BALANTANG,-1.2498019597883758,122.53493131524993,94762
7201011008,720101,BATUI,-1.279377752995423,122.55591684551449,94762
7201011009,720101,TOLANDO,-1.1647553971547713,122.4179008247435,94762
7201011010,720101,LAMO,-1.1493076197400056,122.44530999581893,94762
7201011017,720101,SISIPAN,-1.194588774907376,122.41167936211258,94762
7201011023,720101,BAKUNG,-1.3026213510424107,122.51258762754044,94762
7201012002,720101,NONONG,-1.3026413155095888,122.46887614642381,94762
7201012003,720101,KAYOWA,-1.2803612935531186,122.47041007023105,94762
7201012005,720101,ONDO-ONDOLU,-1.1904916024828187,122.36236404688485,94762
7201012011,720101,HONBOLA,-1.1336999212860328,122.461289111388,94762
7201012012,720101,USO,-1.1635012189137643,122.52346788622208,94762
7201012016,720101,ONDO-ONDOLU I,-1.2565981845489194,122.4726773084219,94762
7201021014,720102,BUNTA I,-0.8346439080918654,122.16408710448273,94753
7201021025,720102,BUNTA II,-0.8203594190600252,122.17191328766826,94753
7201021047,720102,SALABENDA,-0.8351730335471804,122.17927518657486,94753
7201021048,720102,KALAKA,-0.8543753433951697,122.18199365742942,94753
7201022015,720102,BOHOTOKONG,-0.8703848017728847,122.17065145616085,94753
7201022016,720102,DONDO SOBOLI,-0.877852810143969,122.18588709514485,94753
7201022017,720102,LAONGGO,-0.8893356593996634,122.19412019621709,94753
7201022023,720102,HION,-0.8537601590537642,122.22558097642103,94753
7201022024,720102,TOMBONGAN ULOS,-0.8437823066409592,122.21452265626378,94753
7201022026,720102,PONGIAN,-0.8155722353569178,122.22633974380402,94753
7201022027,720102,TUNTUNG,-0.795630379918465,122.2705626325063,94753
7201022028,720102,NANGA-NANGAON,-0.8356629292747358,122.30145624827564,94753
7201022029,720102,TOIMA,-0.7886056651961976,122.34902998974094,94753
7201022030,720102,MATABAS,-0.9228540920681196,122.34184103004861,94753
7201022031,720102,HUHAK,-0.9002777485837633,122.38619396829846,94753
7201022032,720102,LONTIO,-0.8952831840496318,122.4119073438602,94753
7201022041,720102,DEMANGAN JAYA,-0.8395770811433607,122.19972736578929,94753
7201022042,720102,BALANGA,-0.865158274045057,122.45158595074287,94753
7201022043,720102,LONGGOLIAN,-0.800644989777253,122.32648840211758,94753
7201022044,720102,KALUMBANGAN,-0.8844365504687386,122.16035627940595,94753
7201022045,720102,POLO,-0.860875033065848,122.16588618489274,94753
7201022049,720102,KOILI,-0.9148764278493711,122.36832943350052,94753
7201031006,720103,KINTOM,-1.0980263587785024,122.60247291266936,94761
7201031010,720103,MENDONO,-1.0837643634555818,122.66201288700238,94761
7201031017,720103,MONDONUN,-1.1306675277501088,122.69790749929783,94761
7201032001,720103,KALOLOS,-1.1804153176578085,122.59358426976992,94761
7201032002,720103,TANGKIANG,-1.112473283616756,122.55138201067669,94761
7201032003,720103,PADANG,-1.0967589482580755,122.51427738237828,94761
7201032004,720103,MANYULA,-1.089245943442784,122.5630407670443,94761
7201032005,720103,ULING,-1.0892235196897952,122.58106702913989,94761
7201032007,720103,SAMADOYA,-1.105881202364642,122.61659030693424,94761
7201032008,720103,DIMPALON,-1.1041670387676927,122.62369961308708,94761
7201032009,720103,SOLAN,-1.0744065102840132,122.61430754095667,94761
7201032013,720103,BABANG BUYANGGE,-1.186779067722466,122.5816882060787,94761
7201032015,720103,SOLAN BARU,-1.0484410497915242,122.603311242208,94761
7201032019,720103,DIMPALON BARU,-1.0906156400268492,122.61938845499276,94761
7201041009,720104,LUWUK,-0.950680404222549,122.78831590230246,94711
7201041010,720104,BARU,-0.9447992033165425,122.79237507454579,94711
7201041011,720104,SOHO,-0.9430633897137338,122.79601270710164,94713
7201041012,720104,BUNGIN,-0.9412706481575582,122.8028135039737,94712
7201041031,720104,KARATON,-0.9565309741061604,122.79243859269059,94711
7201041033,720104,KALEKE,-0.9324723444092893,122.79919692444497,94713
7201041034,720104,BUNGIN TIMUR,-0.9309861665356595,122.81569749626868,94712
7201041035,720104,MANGKIO BARU,-0.9374868999055735,122.78188400450698,94711
7201042008,720104,TONTOUAN,-0.923161778822943,122.75103667512806,94711
7201042013,720104,LUMPOKNYO,-0.8985101762094546,122.7771648974598,94711
7201052009,720105,NIPA,-0.9261635970729686,123.22015943172634,94771
7201052010,720105,KAGITAKAN,-0.9297917580037882,123.1769042611657,94771
